PID,Lot Area,Neighborhood,Bldg Type,Overall Qual,Overall Cond,Exterior 1st,Foundation,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom,Misc Feature,Misc Val,Mo Sold,SalePrice
909252110,15576.0,Crawfor,1Fam,6.0,7,Wd Sdng,BrkTil,840,840,0,1680.0,0.0,0.0,2,0.0,4,,0,3.0,177000.0
909252220,15564.0,Crawfor,1Fam,6.0,6,Wd Sdng,BrkTil,676,588,0,1264.0,0.0,0.0,1,0.0,3,Shed,400,1.0,147500.0
909253190,6292.0,SWISU,1Fam,6.0,5,Wd Sdng,BrkTil,790,0,0,790.0,0.0,0.0,1,0.0,2,,0,4.0,91000.0
909254050,7609.0,Crawfor,1Fam,8.0,9,Stucco,PConc,798,714,0,1512.0,1.0,0.0,2,0.0,3,,0,6.0,231000.0
909256060,,SWISU,1Fam,6.0,5,MetalSd,BrkTil,1166,0,473,1639.0,0.0,0.0,1,0.0,3,,0,3.0,115000.0
909275040,9650.0,Crawfor,1Fam,6.0,3,Wd Sdng,BrkTil,819,784,0,1603.0,0.0,0.0,1,0.0,4,,0,6.0,138000.0
909275050,7200.0,Crawfor,1Fam,7.0,6,Stucco,BrkTil,851,651,0,1502.0,0.0,0.0,1,1.0,3,,0,2.0,149000.0
909276170,11988.0,Crawfor,1Fam,6.0,7,Stucco,CBlock,849,811,0,1660.0,0.0,0.0,1,1.0,3,,0,8.0,188700.0
909277040,11700.0,Crawfor,1Fam,5.0,6,WdShing,CBlock,1265,673,0,1938.0,0.0,0.0,2,0.0,4,,0,7.0,198000.0
909277070,9260.0,Crawfor,1Fam,5.0,4,Wd Sdng,BrkTil,932,442,0,1374.0,0.0,0.0,1,0.0,3,,0,3.0,110000.0
909281030,7801.0,Crawfor,1Fam,6.0,5,WdShing,PConc,1091,0,0,1091.0,0.0,1.0,1,0.0,2,,0,5.0,104000.0
909281110,9670.0,Crawfor,1Fam,8.0,6,BrkFace,PConc,983,890,0,1873.0,0.0,0.0,1,1.0,4,,0,6.0,257076.0
909282030,14100.0,Crawfor,1Fam,8.0,9,Stucco,CBlock,1968,1479,0,3447.0,0.0,0.0,3,1.0,4,,0,5.0,381000.0
909425010,15660.0,Crawfor,1Fam,7.0,9,VinylSd,CBlock,1137,817,0,1954.0,0.0,1.0,1,1.0,3,,0,5.0,311500.0
909425085,12392.0,Crawfor,1Fam,7.0,9,VinylSd,CBlock,1218,943,0,2161.0,1.0,0.0,2,1.0,3,,0,4.0,263400.0
909428170,26073.0,Crawfor,1Fam,,5,BrkFace,PConc,1898,0,0,1898.0,0.0,0.0,2,1.0,3,,0,,236500.0
909428190,14778.0,Crawfor,1Fam,6.0,7,HdBoard,CBlock,1640,0,0,1640.0,1.0,0.0,1,0.0,3,,0,11.0,224000.0
909451020,1879.0,Blueste,Twnhs,6.0,6,MetalSd,CBlock,516,516,0,1032.0,0.0,0.0,1,0.0,2,,0,12.0,116500.0
909451150,1950.0,Blueste,Twnhs,6.0,6,MetalSd,CBlock,716,840,0,1556.0,1.0,0.0,2,1.0,3,,0,7.0,151000.0
910200080,7000.0,IDOTRR,1Fam,6.0,8,VinylSd,BrkTil,919,0,0,919.0,1.0,0.0,1,0.0,2,,0,7.0,126000.0
910201130,6000.0,IDOTRR,1Fam,6.0,8,VinylSd,CBlock,760,330,0,,0.0,0.0,1,0.0,3,,0,7.0,120000.0
910202050,3636.0,IDOTRR,1Fam,4.0,4,AsbShng,BrkTil,796,0,0,796.0,0.0,0.0,1,0.0,2,,0,1.0,55000.0
910202100,5890.0,IDOTRR,1Fam,6.0,8,Wd Sdng,BrkTil,816,0,0,816.0,0.0,0.0,1,0.0,2,,0,6.0,120500.0
910203020,6900.0,IDOTRR,1Fam,5.0,6,VinylSd,CBlock,778,0,0,778.0,0.0,0.0,1,0.0,2,,0,2.0,120500.0
910203090,8155.0,IDOTRR,1Fam,5.0,7,Wd Sdng,CBlock,780,420,0,1200.0,0.0,0.0,1,0.0,4,,0,7.0,119000.0
910205010,6000.0,IDOTRR,1Fam,5.0,5,HdBoard,CBlock,1092,564,0,1656.0,0.0,0.0,1,1.0,3,,0,7.0,126000.0
910206110,7392.0,IDOTRR,1Fam,5.0,7,Wd Sdng,BrkTil,912,0,0,912.0,0.0,0.0,1,0.0,2,,0,5.0,99500.0
910226040,9000.0,IDOTRR,1Fam,5.0,5,WdShing,CBlock,1151,804,0,1955.0,0.0,0.0,2,0.0,4,,0,1.0,165500.0
910251050,14584.0,IDOTRR,1Fam,1.0,5,AsbShng,Slab,733,0,0,733.0,0.0,0.0,1,0.0,2,,0,2.0,13100.0
911102090,5280.0,IDOTRR,1Fam,4.0,7,Wd Sdng,Stone,825,536,0,1361.0,0.0,0.0,1,0.0,2,,0,7.0,89000.0
911102170,8500.0,IDOTRR,1Fam,4.0,4,BrkFace,BrkTil,649,668,0,1317.0,0.0,0.0,1,0.0,3,,0,,40000.0
911102180,5150.0,IDOTRR,1Fam,4.0,7,Plywood,PConc,671,378,0,1049.0,0.0,0.0,1,0.0,2,,0,5.0,80900.0
911226010,18000.0,IDOTRR,1Fam,3.0,4,MetalSd,CBlock,894,0,0,894.0,0.0,0.0,1,0.0,2,Shed,560,8.0,81000.0
911226030,9000.0,IDOTRR,1Fam,4.0,6,MetalSd,Stone,432,432,0,864.0,0.0,0.0,1,1.0,3,,0,6.0,65000.0
911370410,5587.0,Crawfor,TwnhsE,8.0,5,CemntBd,PConc,1652,0,0,,1.0,1.0,2,0.0,2,,0,11.0,392500.0
911370490,3843.0,Crawfor,TwnhsE,8.0,5,CemntBd,PConc,1648,0,0,1648.0,1.0,1.0,2,0.0,2,,0,8.0,294464.0
911370520,3811.0,Crawfor,TwnhsE,7.0,5,CemntBd,PConc,1646,0,0,1646.0,1.0,1.0,2,0.0,2,,0,7.0,250000.0
911370540,3842.0,Crawfor,TwnhsE,8.0,5,CemntBd,PConc,1646,0,0,1646.0,1.0,1.0,2,0.0,2,,0,1.0,275000.0
914453045,23730.0,Mitchel,1Fam,7.0,5,MetalSd,PConc,2032,0,0,2032.0,1.0,0.0,3,0.0,3,,0,9.0,300000.0
914465060,13265.0,Mitchel,1Fam,8.0,5,CemntBd,PConc,1689,0,0,1689.0,1.0,0.0,2,0.0,3,,0,7.0,271000.0
914467050,11050.0,Mitchel,1Fam,7.0,5,VinylSd,PConc,910,910,0,1820.0,0.0,0.0,2,1.0,3,,0,9.0,213000.0
914475020,9880.0,Mitchel,1Fam,6.0,6,Plywood,CBlock,1118,0,0,1118.0,1.0,0.0,1,0.0,3,,0,7.0,171000.0
914476010,10125.0,Mitchel,1Fam,6.0,6,Plywood,CBlock,1279,0,0,1279.0,0.0,1.0,2,0.0,3,,0,2.0,171500.0
914476080,10260.0,Mitchel,Duplex,5.0,4,Plywood,CBlock,936,936,0,1872.0,0.0,0.0,2,2.0,4,,0,11.0,100000.0
914476450,9990.0,Mitchel,1Fam,4.0,5,HdBoard,PConc,1689,0,0,,1.0,0.0,2,0.0,3,,0,7.0,
916125425,164660.0,Timber,2fmCon,5.0,6,Plywood,CBlock,1619,167,0,1786.0,2.0,0.0,2,0.0,3,,700,8.0,228950.0
916226030,4084.0,Timber,TwnhsE,7.0,6,VinylSd,CBlock,1501,0,0,1501.0,1.0,0.0,2,0.0,2,,0,7.0,241500.0
916325080,15498.0,Timber,1Fam,8.0,6,Stone,CBlock,2898,0,0,2898.0,1.0,0.0,2,0.0,2,,0,5.0,287000.0
916380060,11563.0,Timber,1Fam,8.0,5,VinylSd,PConc,1537,0,0,1537.0,1.0,0.0,2,0.0,3,,0,4.0,294000.0
916382120,9520.0,Timber,1Fam,,5,VinylSd,PConc,1646,0,0,1646.0,1.0,0.0,2,0.0,3,,0,4.0,293077.0
916384100,12852.0,Timber,1Fam,8.0,5,VinylSd,PConc,920,860,0,1780.0,1.0,0.0,2,1.0,3,,0,1.0,264966.0
916386040,9802.0,Timber,1Fam,5.0,5,VinylSd,PConc,712,730,0,1442.0,0.0,0.0,2,1.0,3,,0,4.0,
916386080,9735.0,Timber,1Fam,5.0,5,VinylSd,PConc,754,640,0,1394.0,0.0,0.0,2,1.0,3,,0,5.0,167500.0
916386180,12018.0,Timber,1Fam,7.0,5,VinylSd,PConc,796,816,0,1612.0,0.0,0.0,2,1.0,3,,0,10.0,218689.0
916402015,12890.0,Timber,1Fam,6.0,5,Wd Sdng,CBlock,1495,0,0,1495.0,0.0,0.0,2,0.0,3,,0,7.0,150000.0
916402115,12416.0,Timber,1Fam,6.0,5,VinylSd,CBlock,1651,0,0,1651.0,1.0,0.0,2,0.0,3,,0,11.0,184000.0
916402215,18265.0,Timber,1Fam,6.0,5,Plywood,CBlock,1256,0,0,1256.0,0.0,0.0,2,0.0,3,,0,3.0,180000.0
916403230,10200.0,Timber,1Fam,6.0,5,HdBoard,CBlock,1509,0,0,1509.0,1.0,0.0,2,0.0,3,,0,8.0,175000.0
916455120,11202.0,Timber,1Fam,8.0,5,VinylSd,PConc,1440,0,0,1440.0,1.0,0.0,2,0.0,3,,0,6.0,232500.0
916460060,7915.0,Timber,1Fam,6.0,5,VinylSd,PConc,1675,0,0,1675.0,1.0,0.0,2,0.0,3,,0,12.0,195000.0
916477020,12244.0,Timber,1Fam,8.0,5,VinylSd,PConc,1482,780,0,2262.0,1.0,0.0,2,,4,,0,8.0,305000.0
921126030,11449.0,Timber,1Fam,8.0,5,VinylSd,PConc,1728,0,0,1728.0,1.0,0.0,2,0.0,3,,0,1.0,298751.0
921201060,11447.0,Timber,1Fam,8.0,5,VinylSd,PConc,1964,0,0,1964.0,1.0,0.0,2,1.0,3,,0,6.0,
923202005,8940.0,Mitchel,Duplex,7.0,5,VinylSd,PConc,1344,0,0,1344.0,2.0,0.0,2,0.0,2,,0,11.0,209200.0
923202015,7060.0,Mitchel,Duplex,7.0,5,VinylSd,PConc,1344,0,0,1344.0,2.0,0.0,2,0.0,2,,0,11.0,206300.0
923202137,9278.0,Mitchel,1Fam,5.0,5,VinylSd,PConc,1092,0,0,1092.0,0.0,0.0,1,0.0,2,,0,2.0,146000.0
923203140,4500.0,Mitchel,TwnhsE,6.0,5,VinylSd,PConc,1189,0,0,1189.0,1.0,0.0,2,0.0,2,,0,4.0,160500.0
923204040,14137.0,Mitchel,1Fam,4.0,5,HdBoard,CBlock,1200,0,0,1200.0,1.0,0.0,1,0.0,3,,0,11.0,173000.0
923225080,4224.0,MeadowV,TwnhsE,5.0,6,CemntBd,PConc,1040,0,0,1040.0,0.0,0.0,1,0.0,3,,0,6.0,124000.0
923225150,2665.0,MeadowV,TwnhsE,5.0,6,CemntBd,PConc,616,688,0,1304.0,0.0,0.0,1,1.0,3,,0,6.0,115000.0
923225200,2665.0,MeadowV,TwnhsE,5.0,7,CemntBd,PConc,925,550,0,1475.0,0.0,0.0,2,0.0,4,,0,5.0,129500.0
923225310,1974.0,MeadowV,Twnhs,4.0,7,CemntBd,CBlock,526,462,0,988.0,1.0,0.0,1,0.0,2,,0,6.0,105000.0
923225370,1596.0,MeadowV,Twnhs,4.0,6,CemntBd,CBlock,526,462,0,988.0,1.0,0.0,1,0.0,1,,0,7.0,94900.0
923227030,17979.0,Mitchel,1Fam,5.0,6,Plywood,CBlock,1160,0,0,1160.0,1.0,0.0,1,0.0,3,Shed,500,2.0,152500.0
923228080,1477.0,MeadowV,Twnhs,6.0,9,CemntBd,CBlock,546,546,0,1092.0,0.0,0.0,2,1.0,3,,0,3.0,98000.0
923228420,1890.0,MeadowV,Twnhs,4.0,7,CemntBd,CBlock,630,0,0,630.0,1.0,0.0,1,0.0,1,,0,6.0,81000.0
923250210,21750.0,Mitchel,1Fam,5.0,5,HdBoard,CBlock,988,0,0,988.0,0.0,0.0,1,0.0,2,,0,2.0,113000.0
923252100,6490.0,Mitchel,1Fam,5.0,7,VinylSd,CBlock,816,0,0,,0.0,1.0,1,0.0,2,,0,4.0,128500.0
923275090,6951.0,Mitchel,1Fam,5.0,5,HdBoard,CBlock,923,0,0,923.0,1.0,0.0,1,0.0,3,,0,10.0,119500.0
923277030,6600.0,Mitchel,1Fam,5.0,9,VinylSd,CBlock,816,0,0,816.0,0.0,1.0,1,0.0,3,,0,10.0,130500.0
923277040,6600.0,Mitchel,1Fam,5.0,8,HdBoard,PConc,816,0,0,816.0,1.0,0.0,1,0.0,2,,0,6.0,138000.0
923277080,6600.0,Mitchel,1Fam,5.0,6,HdBoard,CBlock,845,0,0,845.0,0.0,0.0,1,0.0,3,,0,7.0,134500.0
923400040,12508.0,Mitchel,1Fam,6.0,7,VinylSd,CBlock,983,767,0,1750.0,1.0,0.0,2,0.0,4,Shed,1300,7.0,160000.0
923426010,12395.0,Mitchel,1Fam,5.0,6,HdBoard,CBlock,889,0,0,889.0,0.0,0.0,1,0.0,3,,0,4.0,137500.0
924100020,11075.0,Mitchel,1Fam,5.0,4,HdBoard,CBlock,1168,800,0,1968.0,0.0,1.0,2,1.0,4,Shed,400,9.0,172000.0
1007100110,56600.0,IDOTRR,1Fam,5.0,1,Wd Sdng,BrkTil,1150,686,0,1836.0,0.0,0.0,2,0.0,4,,0,1.0,103000.0
526352080,10667.0,NAmes,1Fam,6.0,6,MetalSd,CBlock,1587,0,0,1587.0,0.0,0.0,2,0.0,3,,0,3.0,167300.0
526352090,10628.0,NAmes,1Fam,7.0,5,Plywood,CBlock,1277,0,0,1277.0,1.0,0.0,1,0.0,2,,0,4.0,167000.0
526355170,13651.0,NAmes,1Fam,7.0,6,Plywood,CBlock,2223,0,0,2223.0,1.0,0.0,2,0.0,3,,0,2.0,244000.0
526355190,,NAmes,1Fam,,6,Wd Sdng,PConc,2217,0,0,2217.0,1.0,0.0,2,0.0,4,,0,10.0,268000.0
527105140,12394.0,Gilbert,1Fam,7.0,5,VinylSd,PConc,847,886,0,1733.0,0.0,0.0,2,1.0,3,,0,10.0,225000.0
527107040,10364.0,Gilbert,1Fam,6.0,5,MetalSd,PConc,806,766,0,1572.0,0.0,0.0,2,1.0,3,,0,5.0,168000.0
527110080,13869.0,Gilbert,1Fam,6.0,6,VinylSd,PConc,794,676,0,1470.0,0.0,1.0,2,0.0,3,,0,7.0,177000.0
527110120,8773.0,Gilbert,1Fam,6.0,5,VinylSd,PConc,916,684,0,1600.0,0.0,0.0,2,1.0,3,,0,8.0,169000.0
527110130,8872.0,Gilbert,1Fam,6.0,5,VinylSd,PConc,754,630,0,1384.0,0.0,0.0,2,1.0,3,,0,3.0,161500.0
527126030,5330.0,StoneBr,TwnhsE,8.0,5,CemntBd,PConc,1652,0,0,,1.0,0.0,2,0.0,2,,0,8.0,251000.0
527158090,10147.0,Gilbert,1Fam,6.0,5,HdBoard,PConc,924,770,0,,0.0,0.0,2,1.0,3,,0,3.0,160000.0
527161090,8637.0,Gilbert,1Fam,6.0,5,VinylSd,PConc,947,767,0,1714.0,1.0,0.0,2,1.0,3,,0,4.0,180000.0
527162080,7875.0,Gilbert,1Fam,7.0,5,HdBoard,PConc,691,862,0,1553.0,0.0,0.0,2,1.0,3,,0,8.0,178750.0
527162090,7875.0,Gilbert,1Fam,7.0,5,HdBoard,PConc,1253,0,0,1253.0,0.0,0.0,2,0.0,3,,0,6.0,176000.0
527162140,7500.0,Gilbert,1Fam,6.0,5,VinylSd,PConc,957,1342,0,2299.0,0.0,0.0,3,1.0,5,,0,8.0,204000.0
527163080,9556.0,Gilbert,1Fam,7.0,5,HdBoard,PConc,1187,0,0,1187.0,0.0,0.0,2,0.0,3,,0,8.0,160000.0
527165020,10784.0,Gilbert,1Fam,7.0,5,HdBoard,PConc,802,670,0,1472.0,0.0,0.0,2,1.0,3,,0,5.0,160000.0
527165100,9125.0,Gilbert,1Fam,7.0,5,HdBoard,PConc,812,670,0,1482.0,0.0,0.0,2,1.0,3,,0,7.0,163900.0
527165170,7655.0,Gilbert,1Fam,6.0,5,HdBoard,PConc,910,732,0,1642.0,0.0,0.0,2,1.0,3,,0,7.0,168000.0
527175130,18160.0,Gilbert,1Fam,6.0,6,HdBoard,CBlock,1128,0,0,1128.0,1.0,0.0,1,0.0,3,,0,3.0,154204.0
527182040,3696.0,StoneBr,TwnhsE,8.0,5,HdBoard,CBlock,1088,0,0,1088.0,0.0,0.0,1,1.0,2,,0,10.0,170000.0
527182170,5062.0,StoneBr,TwnhsE,7.0,5,HdBoard,CBlock,1190,900,0,2090.0,1.0,0.0,2,0.0,3,,0,9.0,207500.0
527184020,4740.0,StoneBr,TwnhsE,8.0,5,CemntBd,CBlock,1179,0,0,1179.0,1.0,0.0,2,0.0,2,,0,10.0,182000.0
527184110,5118.0,StoneBr,TwnhsE,8.0,5,CemntBd,PConc,1321,0,0,1321.0,1.0,0.0,1,0.0,1,,0,8.0,212000.0
527210060,14157.0,StoneBr,1Fam,9.0,5,VinylSd,PConc,1922,0,0,1922.0,1.0,0.0,2,0.0,3,,0,7.0,377426.0
527212060,12328.0,StoneBr,1Fam,8.0,5,VinylSd,PConc,1164,1377,0,2541.0,1.0,0.0,3,,4,,0,7.0,349265.0
527216080,51974.0,StoneBr,1Fam,9.0,5,VinylSd,PConc,2338,0,0,2338.0,1.0,0.0,2,1.0,4,,0,6.0,591587.0
527226040,41600.0,Gilbert,2fmCon,5.0,5,HdBoard,CBlock,1424,0,0,1424.0,1.0,0.0,1,1.0,3,,0,11.0,155000.0
527252050,8035.0,StoneBr,TwnhsE,9.0,5,MetalSd,PConc,1612,0,0,1612.0,1.0,0.0,2,0.0,2,,0,3.0,319900.0
527252070,8089.0,StoneBr,1Fam,8.0,6,MetalSd,PConc,1419,0,0,1419.0,1.0,0.0,2,0.0,2,,0,10.0,392000.0
527256030,14082.0,StoneBr,1Fam,8.0,5,VinylSd,PConc,2234,0,0,2234.0,1.0,0.0,1,1.0,1,,0,1.0,441929.0
527256040,,StoneBr,1Fam,10.0,5,CemntBd,PConc,2042,0,0,2042.0,1.0,0.0,2,0.0,3,,0,10.0,455000.0
527301080,12546.0,NWAmes,1Fam,6.0,7,MetalSd,CBlock,1440,0,0,1440.0,0.0,0.0,2,0.0,3,,0,4.0,182900.0
527301280,10960.0,NWAmes,1Fam,6.0,5,HdBoard,CBlock,1284,0,0,1284.0,1.0,0.0,2,0.0,3,,0,4.0,174000.0
527302020,12090.0,NWAmes,1Fam,6.0,7,VinylSd,CBlock,1140,728,0,1868.0,0.0,0.0,3,1.0,3,,0,1.0,178000.0
527302060,12090.0,NWAmes,1Fam,7.0,7,MetalSd,CBlock,725,754,0,1479.0,0.0,0.0,2,1.0,3,,0,3.0,176000.0
527302090,12299.0,NWAmes,1Fam,7.0,6,Plywood,CBlock,1664,0,0,1664.0,1.0,0.0,2,0.0,3,,0,9.0,213000.0
527325090,11339.0,NWAmes,1Fam,7.0,5,HdBoard,CBlock,1085,845,0,1930.0,1.0,0.0,2,1.0,4,,0,3.0,192000.0
527325110,11952.0,NWAmes,1Fam,7.0,6,WdShing,CBlock,1161,808,0,1969.0,0.0,0.0,2,1.0,3,,0,11.0,190000.0
527327050,12046.0,NWAmes,1Fam,6.0,6,Plywood,CBlock,1118,912,0,2030.0,0.0,0.0,2,1.0,4,,0,6.0,195000.0
527328020,10395.0,NWAmes,1Fam,6.0,6,HdBoard,CBlock,1032,0,0,1032.0,0.0,1.0,2,0.0,3,Shed,500,7.0,148000.0
527328050,11850.0,NWAmes,1Fam,6.0,6,Plywood,CBlock,1177,0,0,1177.0,0.0,0.0,2,0.0,3,,0,8.0,151500.0
527353080,11584.0,NWAmes,1Fam,7.0,6,HdBoard,CBlock,1040,685,0,1725.0,0.0,0.0,2,1.0,3,,0,11.0,197000.0
527354050,10400.0,NWAmes,1Fam,6.0,5,MetalSd,CBlock,1353,0,0,1353.0,1.0,0.0,2,0.0,2,,0,8.0,192350.0
527356050,10793.0,NWAmes,1Fam,5.0,5,WdShing,CBlock,780,840,0,1620.0,0.0,0.0,2,1.0,4,,0,4.0,152000.0
527357020,13001.0,NWAmes,1Fam,6.0,5,HdBoard,CBlock,1220,0,0,1220.0,0.0,1.0,2,0.0,2,,0,9.0,170000.0
527358060,12243.0,NWAmes,1Fam,5.0,6,Plywood,CBlock,1484,0,0,1484.0,0.0,0.0,2,0.0,3,,0,2.0,175000.0
527359010,11700.0,NWAmes,1Fam,6.0,6,HdBoard,CBlock,1041,702,0,1743.0,0.0,1.0,1,2.0,3,,0,,175000.0
527359080,12384.0,NWAmes,1Fam,7.0,7,Plywood,CBlock,1142,793,0,1935.0,0.0,0.0,2,1.0,3,,0,11.0,197900.0
527359160,8991.0,NWAmes,1Fam,7.0,6,Plywood,CBlock,1324,0,0,1324.0,0.0,1.0,2,0.0,3,,0,2.0,174000.0
527377110,8000.0,NWAmes,1Fam,6.0,6,HdBoard,CBlock,1084,793,0,1877.0,1.0,0.0,2,1.0,4,,0,11.0,178900.0
527402090,10500.0,NAmes,1Fam,5.0,7,MetalSd,CBlock,576,533,0,1109.0,0.0,1.0,1,0.0,3,,0,12.0,139000.0
527402150,10530.0,NAmes,1Fam,6.0,5,Plywood,CBlock,981,0,0,981.0,1.0,0.0,1,1.0,3,,0,3.0,143250.0
527402240,7472.0,NAmes,1Fam,7.0,9,HdBoard,CBlock,725,754,0,,1.0,0.0,1,1.0,4,,0,6.0,184000.0
527403310,9457.0,NAmes,1Fam,5.0,6,MetalSd,CBlock,1422,0,0,1422.0,1.0,0.0,1,0.0,3,,0,9.0,155000.0
527404050,7920.0,NAmes,1Fam,5.0,5,HdBoard,CBlock,914,0,0,914.0,0.0,0.0,1,0.0,3,,0,10.0,133000.0
527404100,9758.0,NAmes,1Fam,5.0,5,HdBoard,CBlock,950,0,0,950.0,0.0,0.0,1,0.0,3,,0,7.0,119500.0
527404140,8294.0,NAmes,1Fam,4.0,5,MetalSd,CBlock,872,0,0,872.0,0.0,0.0,1,0.0,3,,0,6.0,123000.0
527404150,7340.0,NAmes,1Fam,4.0,6,HdBoard,CBlock,858,0,0,858.0,0.0,0.0,1,0.0,2,,0,6.0,110000.0
527425025,17199.0,NAmes,1Fam,4.0,7,MetalSd,BrkTil,914,0,0,914.0,0.0,0.0,1,0.0,2,,0,7.0,128000.0
527425140,9000.0,NAmes,1Fam,4.0,6,HdBoard,PConc,864,0,0,864.0,0.0,0.0,1,0.0,3,,0,5.0,120500.0
527427090,4058.0,NAmes,TwnhsE,7.0,5,MetalSd,PConc,767,0,0,767.0,1.0,0.0,1,0.0,1,,0,6.0,133000.0
527427160,4113.0,NAmes,TwnhsE,6.0,5,MetalSd,PConc,1337,0,0,1337.0,0.0,0.0,2,0.0,2,,0,7.0,
527427200,10943.0,NAmes,TwnhsE,6.0,5,MetalSd,PConc,1337,0,0,1337.0,1.0,0.0,2,0.0,2,,0,10.0,177000.0
527450030,2205.0,BrDale,Twnhs,6.0,6,HdBoard,CBlock,525,567,0,1092.0,0.0,0.0,1,1.0,3,,0,2.0,113500.0
527450150,1890.0,BrDale,Twnhs,6.0,5,HdBoard,CBlock,672,546,0,1218.0,0.0,0.0,1,1.0,3,,0,5.0,113000.0
527450220,2058.0,BrDale,Twnhs,6.0,5,HdBoard,CBlock,672,546,0,1218.0,0.0,0.0,1,1.0,4,,0,12.0,113700.0
527451020,2016.0,BrDale,TwnhsE,5.0,5,HdBoard,CBlock,630,672,0,,0.0,0.0,2,1.0,3,,0,4.0,106000.0
527451170,1920.0,BrDale,TwnhsE,5.0,5,HdBoard,CBlock,765,600,0,1365.0,1.0,0.0,1,1.0,2,,0,8.0,122500.0
527452100,4928.0,NPkVill,TwnhsE,6.0,5,Plywood,CBlock,958,0,0,958.0,0.0,0.0,2,0.0,2,,0,2.0,128000.0
527453010,,NPkVill,TwnhsE,6.0,6,Plywood,CBlock,804,744,0,1548.0,1.0,0.0,2,1.0,3,,0,7.0,155000.0
527455030,2304.0,NPkVill,Twnhs,7.0,7,Plywood,CBlock,1055,0,0,1055.0,0.0,0.0,2,0.0,2,,0,4.0,142500.0
527455250,7150.0,NAmes,1Fam,5.0,6,HdBoard,CBlock,988,0,0,988.0,1.0,0.0,1,0.0,3,,0,11.0,129250.0
528102050,12469.0,NridgHt,1Fam,9.0,5,VinylSd,PConc,1816,0,0,1816.0,1.0,0.0,2,0.0,3,,0,,356000.0
528102090,11694.0,NridgHt,1Fam,9.0,5,CemntBd,PConc,1828,0,0,1828.0,0.0,0.0,2,0.0,3,,0,7.0,314813.0
528102100,12030.0,NridgHt,1Fam,8.0,5,VinylSd,PConc,1694,0,0,1694.0,0.0,0.0,2,0.0,3,,0,12.0,318000.0
528102120,11825.0,NridgHt,1Fam,8.0,5,CemntBd,PConc,1694,0,0,1694.0,0.0,0.0,2,0.0,3,,0,6.0,322400.0
528102130,12085.0,NridgHt,1Fam,8.0,5,VinylSd,PConc,1734,0,0,1734.0,1.0,0.0,2,0.0,3,,0,11.0,318000.0
528104010,14333.0,NridgHt,1Fam,8.0,5,VinylSd,PConc,2122,0,0,2122.0,1.0,0.0,2,1.0,2,,0,11.0,345474.0
528106040,14450.0,NridgHt,1Fam,9.0,5,CemntBd,PConc,2121,0,0,2121.0,0.0,0.0,2,1.0,3,,0,5.0,415298.0
528106050,13641.0,NridgHt,1Fam,9.0,5,CemntBd,PConc,1943,713,0,2656.0,1.0,0.0,2,1.0,3,,0,12.0,492000.0
528106060,13440.0,NridgHt,1Fam,8.0,5,VinylSd,PConc,1148,1402,0,2550.0,0.0,0.0,2,1.0,4,,0,3.0,338931.0
528106110,15431.0,NridgHt,1Fam,10.0,5,VinylSd,PConc,2046,0,0,2046.0,1.0,0.0,2,1.0,2,,0,8.0,450000.0
528108160,14154.0,NridgHt,1Fam,7.0,5,VinylSd,PConc,1071,1101,0,2172.0,0.0,0.0,2,1.0,3,,0,8.0,280000.0
528110040,13891.0,NridgHt,1Fam,9.0,5,VinylSd,PConc,2552,0,0,2552.0,1.0,0.0,2,0.0,3,,0,10.0,479069.0
528110070,14226.0,NridgHt,1Fam,8.0,5,VinylSd,PConc,1973,0,0,1973.0,0.0,0.0,2,0.0,3,,0,7.0,395000.0
528110100,13693.0,NridgHt,1Fam,9.0,5,VinylSd,PConc,2069,574,0,2643.0,0.0,0.0,2,1.0,3,,0,3.0,380000.0
528112150,11428.0,NridgHt,1Fam,8.0,5,VinylSd,PConc,1634,0,0,1634.0,0.0,0.0,2,0.0,3,,0,5.0,250000.0
528114050,14977.0,NridgHt,1Fam,8.0,5,VinylSd,PConc,1976,0,0,1976.0,1.0,0.0,2,0.0,2,,0,7.0,440000.0
528118040,13654.0,NridgHt,1Fam,9.0,5,MetalSd,PConc,1722,1036,0,2758.0,0.0,0.0,2,1.0,4,,0,5.0,418000.0
528118050,17169.0,NridgHt,1Fam,10.0,5,CemntBd,PConc,2290,0,0,2290.0,2.0,0.0,2,1.0,2,,0,8.0,500067.0
528120010,16659.0,NridgHt,1Fam,8.0,5,VinylSd,PConc,1582,570,0,2152.0,0.0,0.0,2,1.0,3,,0,6.0,260116.0
528120150,9591.0,NridgHt,1Fam,8.0,5,VinylSd,PConc,1143,1330,0,2473.0,0.0,0.0,2,1.0,4,,0,10.0,317000.0
528142050,9709.0,NridgHt,1Fam,8.0,5,VinylSd,PConc,958,1142,0,2100.0,1.0,0.0,2,1.0,3,,0,9.0,319500.0
528144050,10562.0,NridgHt,1Fam,8.0,5,VinylSd,PConc,1610,551,0,2161.0,1.0,0.0,1,1.0,3,,0,11.0,325624.0
528150040,13615.0,NridgHt,1Fam,9.0,5,MetalSd,PConc,1802,0,0,,0.0,0.0,2,1.0,3,,0,6.0,372000.0
